"","Invoice No.","Stock Code","Description","Quantity","Invoice Date","Unit Price","Customer ID","Country"
"814","540553","22585","PACK OF 6 BIRDY GIFT TAGS",144,2011-01-10 09:48:00,1.06,12500,"Germany"
"815","540553","22366","DOORMAT AIRMAIL",2,2011-01-10 09:48:00,7.95,12500,"Germany"
"816","540553","POST","POSTAGE",1,2011-01-10 09:48:00,18,12500,"Germany"
"817","540562","10125","MINI FUNKY DESIGN TAPES",20,2011-01-10 10:35:00,0.42,12524,"Germany"
"818","540562","21880","RED RETROSPOT TAPE",24,2011-01-10 10:35:00,0.19,12524,"Germany"
"819","540562","21882","SKULLS TAPE",24,2011-01-10 10:35:00,0.19,12524,"Germany"
"820","540562","21884","CAKES AND BOWS GIFT  TAPE",24,2011-01-10 10:35:00,0.19,12524,"Germany"
"821","540562","21883","STARS GIFT TAPE",24,2011-01-10 10:35:00,0.19,12524,"Germany"
"822","540562","22264","FELT FARM ANIMAL WHITE BUNNY",48,2011-01-10 10:35:00,0.19,12524,"Germany"
"823","540562","22378","WALL TIDY RETROSPOT",20,2011-01-10 10:35:00,0.85,12524,"Germany"
"824","540562","22377","BOTTLE BAG RETROSPOT",20,2011-01-10 10:35:00,0.85,12524,"Germany"
"825","540562","22504","CABIN BAG VINTAGE RETROSPOT",3,2011-01-10 10:35:00,12.75,12524,"Germany"
"826","540562","20726","LUNCH BAG WOODLAND",20,2011-01-10 10:35:00,1.65,12524,"Germany"
"827","540562","20725","LUNCH BAG RED RETROSPOT",20,2011-01-10 10:35:00,1.65,12524,"Germany"
"828","540562","20728","LUNCH BAG CARS BLUE",10,2011-01-10 10:35:00,1.65,12524,"Germany"
"829","540562","22383","LUNCH BAG SUKI  DESIGN",20,2011-01-10 10:35:00,1.65,12524,"Germany"
"830","540562","84692","BOX OF 24 COCKTAIL PARASOLS",100,2011-01-10 10:35:00,0.42,12524,"Germany"
"831","540562","22558","CLOTHES PEGS RETROSPOT PACK 24",12,2011-01-10 10:35:00,1.49,12524,"Germany"
"832","540562","POST","POSTAGE",3,2011-01-10 10:35:00,18,12524,"Germany"
"833","C540643","22423","REGENCY CAKESTAND 3 TIER",-2,2011-01-10 14:08:00,10.95,12471,"Germany"
"834","540769","22961","JAM MAKING SET PRINTED",12,2011-01-11 10:38:00,1.45,12601,"Germany"
"835","540769","22652","TRAVEL SEWING KIT",10,2011-01-11 10:38:00,1.65,12601,"Germany"
"836","540769","85176","SEWING SUSAN 21 NEEDLE SET",12,2011-01-11 10:38:00,0.85,12601,"Germany"
"837","540769","82482","WOODEN PICTURE FRAME WHITE FINISH",12,2011-01-11 10:38:00,2.55,12601,"Germany"
"838","540769","21135","VICTORIAN  METAL POSTCARD SPRING",8,2011-01-11 10:38:00,1.69,12601,"Germany"
"839","540769","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2011-01-11 10:38:00,1.65,12601,"Germany"
"840","540769","22984","CARD GINGHAM ROSE",12,2011-01-11 10:38:00,0.42,12601,"Germany"
"841","540769","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-01-11 10:38:00,1.65,12601,"Germany"
"842","540769","POST","POSTAGE",1,2011-01-11 10:38:00,18,12601,"Germany"
"843","C540850","21231","SWEETHEART CERAMIC TRINKET BOX",-1,2011-01-12 09:41:00,1.25,12665,"Germany"
"844","540900","22189","CREAM HEART CARD HOLDER",4,2011-01-12 11:46:00,3.95,12712,"Germany"
"845","540900","15056P","EDWARDIAN PARASOL PINK",3,2011-01-12 11:46:00,5.95,12712,"Germany"
"846","540900","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",16,2011-01-12 11:46:00,2.95,12712,"Germany"
"847","540900","22138","BAKING SET 9 PIECE RETROSPOT",3,2011-01-12 11:46:00,4.95,12712,"Germany"
"848","540900","21976","PACK OF 60 MUSHROOM CAKE CASES",24,2011-01-12 11:46:00,0.55,12712,"Germany"
"849","540900","85049G","CHOCOLATE BOX RIBBONS",12,2011-01-12 11:46:00,1.25,12712,"Germany"
"850","540900","82482","WOODEN PICTURE FRAME WHITE FINISH",12,2011-01-12 11:46:00,2.55,12712,"Germany"
"851","540900","82494L","WOODEN FRAME ANTIQUE WHITE",12,2011-01-12 11:46:00,2.95,12712,"Germany"
"852","540900","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,2011-01-12 11:46:00,4.95,12712,"Germany"
"853","540900","84949","SILVER HANGING T-LIGHT HOLDER",6,2011-01-12 11:46:00,1.65,12712,"Germany"
"854","540900","POST","POSTAGE",2,2011-01-12 11:46:00,18,12712,"Germany"
"855","541093","22472","TV DINNER TRAY DOLLY GIRL",3,2011-01-13 13:21:00,4.95,12471,"Germany"
"856","541093","22445","PENCIL CASE LIFE IS BEAUTIFUL",6,2011-01-13 13:21:00,2.95,12471,"Germany"
"857","541093","22649","STRAWBERRY FAIRY CAKE TEAPOT",8,2011-01-13 13:21:00,4.95,12471,"Germany"
"858","541093","22759","SET OF 3 NOTEBOOKS IN PARCEL",12,2011-01-13 13:21:00,1.65,12471,"Germany"
"859","541093","22937","BAKING MOULD CHOCOLATE CUPCAKES",18,2011-01-13 13:21:00,2.55,12471,"Germany"
"860","541093","22423","REGENCY CAKESTAND 3 TIER",48,2011-01-13 13:21:00,10.95,12471,"Germany"
"861","541093","POST","POSTAGE",5,2011-01-13 13:21:00,18,12471,"Germany"
"862","541122","22425","ENAMEL COLANDER CREAM",3,2011-01-14 09:23:00,4.95,12708,"Germany"
"863","541122","22199","FRYING PAN RED RETROSPOT",4,2011-01-14 09:23:00,4.25,12708,"Germany"
"864","541122","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-01-14 09:23:00,2.95,12708,"Germany"
"865","541122","22328","ROUND SNACK BOXES SET OF 4 FRUITS",6,2011-01-14 09:23:00,2.95,12708,"Germany"
"866","541122","21668","RED STRIPE CERAMIC DRAWER KNOB",12,2011-01-14 09:23:00,1.25,12708,"Germany"
"867","541122","21671","RED SPOT CERAMIC DRAWER KNOB",12,2011-01-14 09:23:00,1.25,12708,"Germany"
"868","541122","21238","RED RETROSPOT CUP",8,2011-01-14 09:23:00,0.85,12708,"Germany"
"869","541122","20674","GREEN POLKADOT BOWL",8,2011-01-14 09:23:00,1.25,12708,"Germany"
"870","541122","22629","SPACEBOY LUNCH BOX",12,2011-01-14 09:23:00,1.95,12708,"Germany"
"871","541122","16161P","WRAP ENGLISH ROSE",25,2011-01-14 09:23:00,0.42,12708,"Germany"
"872","541122","22585","PACK OF 6 BIRDY GIFT TAGS",12,2011-01-14 09:23:00,1.25,12708,"Germany"
"873","541122","22962","JAM JAR WITH PINK LID",12,2011-01-14 09:23:00,0.85,12708,"Germany"
"874","541122","21242","RED RETROSPOT PLATE",8,2011-01-14 09:23:00,1.69,12708,"Germany"
"875","541122","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-01-14 09:23:00,1.65,12708,"Germany"
"876","541122","22986","GINGHAM ROSE WRAP",25,2011-01-14 09:23:00,0.42,12708,"Germany"
"877","541122","84968F","SET OF 16 VINTAGE SKY BLUE CUTLERY",1,2011-01-14 09:23:00,12.75,12708,"Germany"
"878","541122","84968D","SET OF 16 VINTAGE RED CUTLERY",1,2011-01-14 09:23:00,12.75,12708,"Germany"
"879","541122","84968C","SET OF 16 VINTAGE PISTACHIO CUTLERY",1,2011-01-14 09:23:00,12.75,12708,"Germany"
"880","541122","POST","POSTAGE",2,2011-01-14 09:23:00,18,12708,"Germany"
"881","541125","21936","RED RETROSPOT PICNIC BAG",10,2011-01-14 10:06:00,2.95,12474,"Germany"
"882","541125","POST","POSTAGE",1,2011-01-14 10:06:00,18,12474,"Germany"
"883","541224","21025","SPACE FROG",10,2011-01-14 14:45:00,1.25,12474,"Germany"
"884","541224","21915","RED  HARMONICA IN BOX",12,2011-01-14 14:45:00,1.25,12474,"Germany"
"885","541224","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-01-14 14:45:00,2.95,12474,"Germany"
"886","541224","22328","ROUND SNACK BOXES SET OF 4 FRUITS",12,2011-01-14 14:45:00,2.95,12474,"Germany"
"887","541224","22636","CHILDS BREAKFAST SET CIRCUS PARADE",4,2011-01-14 14:45:00,8.5,12474,"Germany"
"888","541224","22668","PINK BABY BUNTING",5,2011-01-14 14:45:00,2.95,12474,"Germany"
"889","541224","22669","RED BABY BUNTING",5,2011-01-14 14:45:00,2.95,12474,"Germany"
"890","541224","21746","SMALL RED RETROSPOT WINDMILL",12,2011-01-14 14:45:00,1.25,12474,"Germany"
"891","541224","22487","WHITE WOOD GARDEN PLANT LADDER",1,2011-01-14 14:45:00,9.95,12474,"Germany"
"892","541224","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,2011-01-14 14:45:00,4.95,12474,"Germany"
"893","541224","POST","POSTAGE",1,2011-01-14 14:45:00,18,12474,"Germany"
"894","541269","22328","ROUND SNACK BOXES SET OF 4 FRUITS",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"895","541269","22628","PICNIC BOXES SET OF 3 RETROSPOT",4,2011-01-17 11:01:00,4.95,12626,"Germany"
"896","541269","22630","DOLLY GIRL LUNCH BOX",12,2011-01-17 11:01:00,1.95,12626,"Germany"
"897","541269","22174","PHOTO CUBE",12,2011-01-17 11:01:00,1.65,12626,"Germany"
"898","541269","22243","5 HOOK HANGER RED MAGIC TOADSTOOL",12,2011-01-17 11:01:00,1.65,12626,"Germany"
"899","541269","22635","CHILDS BREAKFAST SET DOLLY GIRL",2,2011-01-17 11:01:00,9.95,12626,"Germany"
"900","541269","37495","FAIRY CAKE BIRTHDAY CANDLE SET",4,2011-01-17 11:01:00,3.75,12626,"Germany"
"901","541269","22969","HOMEMADE JAM SCENTED CANDLES",12,2011-01-17 11:01:00,1.45,12626,"Germany"
"902","541269","22447","PIN CUSHION BABUSHKA BLUE",6,2011-01-17 11:01:00,3.35,12626,"Germany"
"903","541269","22509","SEWING BOX RETROSPOT DESIGN",4,2011-01-17 11:01:00,14.95,12626,"Germany"
"904","541269","22453","MEASURING TAPE BABUSHKA BLUE",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"905","541269","22960","JAM MAKING SET WITH JARS",6,2011-01-17 11:01:00,4.25,12626,"Germany"
"906","541269","22367","CHILDRENS APRON SPACEBOY DESIGN",8,2011-01-17 11:01:00,1.95,12626,"Germany"
"907","541269","21088","SET/6 FRUIT SALAD PAPER CUPS",12,2011-01-17 11:01:00,0.65,12626,"Germany"
"908","541269","21096","SET/6 FRUIT SALAD  PAPER PLATES",12,2011-01-17 11:01:00,0.85,12626,"Germany"
"909","541269","22894","TABLECLOTH RED APPLES DESIGN",2,2011-01-17 11:01:00,8.5,12626,"Germany"
"910","541269","22551","PLASTERS IN TIN SPACEBOY",12,2011-01-17 11:01:00,1.65,12626,"Germany"
"911","541269","22378","WALL TIDY RETROSPOT",20,2011-01-17 11:01:00,0.85,12626,"Germany"
"912","541269","21054","NURSE'S BAG SOFT TOY",2,2011-01-17 11:01:00,8.95,12626,"Germany"
"913","541269","21055","TOOL BOX SOFT TOY",2,2011-01-17 11:01:00,8.95,12626,"Germany"
"914","541269","20704","MR ROBOT SOFT TOY",8,2011-01-17 11:01:00,1.95,12626,"Germany"
"915","541269","20705","MRS ROBOT SOFT TOY",8,2011-01-17 11:01:00,1.95,12626,"Germany"
"916","541269","22176","BLUE OWL SOFT TOY",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"917","541269","21891","TRADITIONAL WOODEN SKIPPING ROPE",12,2011-01-17 11:01:00,1.25,12626,"Germany"
"918","541269","21890","S/6 WOODEN SKITTLES IN COTTON BAG",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"919","541269","21889","WOODEN BOX OF DOMINOES",12,2011-01-17 11:01:00,1.25,12626,"Germany"
"920","541269","22510","GINGHAM BABUSHKA DOORSTOP",8,2011-01-17 11:01:00,1.25,12626,"Germany"
"921","541269","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,2011-01-17 11:01:00,2.1,12626,"Germany"
"922","541269","22617","BAKING SET SPACEBOY DESIGN",3,2011-01-17 11:01:00,4.95,12626,"Germany"
"923","541269","22504","CABIN BAG VINTAGE RETROSPOT",3,2011-01-17 11:01:00,12.75,12626,"Germany"
"924","541269","22449","SILK PURSE BABUSHKA PINK",6,2011-01-17 11:01:00,3.35,12626,"Germany"
"925","541269","20665","RED RETROSPOT PURSE",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"926","541269","22450","SILK PURSE BABUSHKA BLUE",6,2011-01-17 11:01:00,3.35,12626,"Germany"
"927","541269","21481","FAWN BLUE HOT WATER BOTTLE",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"928","541269","22511","RETROSPOT BABUSHKA DOORSTOP",8,2011-01-17 11:01:00,1.25,12626,"Germany"
"929","541269","22898","CHILDRENS APRON APPLES DESIGN",8,2011-01-17 11:01:00,1.95,12626,"Germany"
"930","541269","22303","COFFEE MUG APPLES DESIGN",6,2011-01-17 11:01:00,2.55,12626,"Germany"
"931","541269","22908","PACK OF 20 NAPKINS RED APPLES",12,2011-01-17 11:01:00,0.85,12626,"Germany"
"932","541269","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"933","541269","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2011-01-17 11:01:00,1.65,12626,"Germany"
"934","541269","21249","WOODLAND  HEIGHT CHART STICKERS",6,2011-01-17 11:01:00,2.95,12626,"Germany"
"935","541269","21080","SET/20 RED RETROSPOT PAPER NAPKINS",12,2011-01-17 11:01:00,0.85,12626,"Germany"
"936","541269","21086","SET/6 RED SPOTTY PAPER CUPS",12,2011-01-17 11:01:00,0.65,12626,"Germany"
"937","541269","21094","SET/6 RED SPOTTY PAPER PLATES",12,2011-01-17 11:01:00,0.85,12626,"Germany"
"938","541269","21156","RETROSPOT CHILDRENS APRON",8,2011-01-17 11:01:00,1.95,12626,"Germany"
"939","541269","22180","RETROSPOT LAMP",5,2011-01-17 11:01:00,9.95,12626,"Germany"
"940","541269","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,2011-01-17 11:01:00,4.95,12626,"Germany"
"941","541269","22329","ROUND CONTAINER SET OF 5 RETROSPOT",12,2011-01-17 11:01:00,1.65,12626,"Germany"
"942","541269","22352","LUNCH BOX WITH CUTLERY RETROSPOT",6,2011-01-17 11:01:00,2.55,12626,"Germany"
"943","541269","22321","BIRD DECORATION RED RETROSPOT",12,2011-01-17 11:01:00,0.85,12626,"Germany"
"944","541269","22138","BAKING SET 9 PIECE RETROSPOT",6,2011-01-17 11:01:00,4.95,12626,"Germany"
"945","541269","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",6,2011-01-17 11:01:00,2.55,12626,"Germany"
"946","541269","POST","POSTAGE",8,2011-01-17 11:01:00,18,12626,"Germany"
"947","541277","10002","INFLATABLE POLITICAL GLOBE",1,2011-01-17 11:46:00,0.85,12673,"Germany"
"948","541277","22931","BAKING MOULD HEART WHITE CHOCOLATE",1,2011-01-17 11:46:00,2.55,12673,"Germany"
"949","541277","21826","EIGHT PIECE DINOSAUR SET",10,2011-01-17 11:46:00,1.25,12673,"Germany"
"950","541277","16235","RECYCLED PENCIL WITH RABBIT ERASER",30,2011-01-17 11:46:00,0.21,12673,"Germany"
"951","541277","20975","12 PENCILS SMALL TUBE RED RETROSPOT",10,2011-01-17 11:46:00,0.65,12673,"Germany"
"952","541277","20974","12 PENCILS SMALL TUBE SKULL",10,2011-01-17 11:46:00,0.65,12673,"Germany"
"953","541277","51014A","FEATHER PEN,HOT PINK",12,2011-01-17 11:46:00,0.85,12673,"Germany"
"954","541277","51014L","FEATHER PEN,LIGHT PINK",12,2011-01-17 11:46:00,0.85,12673,"Germany"
"955","541277","47599B","BLUE PARTY BAGS",4,2011-01-17 11:46:00,2.1,12673,"Germany"
"956","541277","47599A","PINK PARTY BAGS",4,2011-01-17 11:46:00,2.1,12673,"Germany"
"957","541277","22562","MONSTERS STENCIL CRAFT",6,2011-01-17 11:46:00,1.25,12673,"Germany"
"958","541277","22563","HAPPY STENCIL CRAFT",6,2011-01-17 11:46:00,1.25,12673,"Germany"
"959","541277","47590A","BLUE HAPPY BIRTHDAY BUNTING",1,2011-01-17 11:46:00,5.45,12673,"Germany"
"960","541277","47590B","PINK HAPPY BIRTHDAY BUNTING",1,2011-01-17 11:46:00,5.45,12673,"Germany"
"961","541277","22516","CHILDS GARDEN RAKE BLUE",1,2011-01-17 11:46:00,2.1,12673,"Germany"
"962","541277","22619","SET OF 6 SOLDIER SKITTLES",4,2011-01-17 11:46:00,3.75,12673,"Germany"
"963","541277","22128","PARTY CONES CANDY ASSORTED",24,2011-01-17 11:46:00,1.25,12673,"Germany"
"964","541277","22620","4 TRADITIONAL SPINNING TOPS",8,2011-01-17 11:46:00,1.25,12673,"Germany"
"965","541277","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",12,2011-01-17 11:46:00,2.1,12673,"Germany"
"966","541277","22197","SMALL POPCORN HOLDER",10,2011-01-17 11:46:00,0.85,12673,"Germany"
"967","541277","21955","DOORMAT UNION JACK GUNS AND ROSES",1,2011-01-17 11:46:00,7.95,12673,"Germany"
"968","541277","22692","DOORMAT WELCOME TO OUR HOME",2,2011-01-17 11:46:00,7.95,12673,"Germany"
"969","541277","48188","DOORMAT WELCOME PUPPIES",1,2011-01-17 11:46:00,7.95,12673,"Germany"
"970","541480","21249","WOODLAND  HEIGHT CHART STICKERS",6,2011-01-18 12:05:00,2.95,12527,"Germany"
"971","541480","21251","DINOSAUR HEIGHT CHART STICKER SET",6,2011-01-18 12:05:00,2.95,12527,"Germany"
"972","541480","22356","CHARLOTTE BAG PINK POLKADOT",10,2011-01-18 12:05:00,0.85,12527,"Germany"
"973","541480","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,2011-01-18 12:05:00,0.85,12527,"Germany"
"974","541480","20724","RED RETROSPOT CHARLOTTE BAG",10,2011-01-18 12:05:00,0.85,12527,"Germany"
"975","541480","20719","WOODLAND CHARLOTTE BAG",10,2011-01-18 12:05:00,0.85,12527,"Germany"
"976","541480","21121","SET/10 RED POLKADOT PARTY CANDLES",24,2011-01-18 12:05:00,1.25,12527,"Germany"
"977","541480","16168M","FUNKY MONKEY GIFT BAG MEDIUM",24,2011-01-18 12:05:00,0.42,12527,"Germany"
"978","541480","84247L","FAWN AND MUSHROOM GREETING CARD",12,2011-01-18 12:05:00,0.42,12527,"Germany"
"979","541480","POST","POSTAGE",1,2011-01-18 12:05:00,18,12527,"Germany"
"980","541517","21232","STRAWBERRY CERAMIC TRINKET BOX",24,2011-01-19 08:34:00,1.25,12665,"Germany"
"981","541517","POST","POSTAGE",1,2011-01-19 08:34:00,18,12665,"Germany"
"982","541517","21231","SWEETHEART CERAMIC TRINKET BOX",12,2011-01-19 08:34:00,1.25,12665,"Germany"
"983","C541735","22138","BAKING SET 9 PIECE RETROSPOT",-6,2011-01-21 11:35:00,4.95,12626,"Germany"
"984","C541735","22617","BAKING SET SPACEBOY DESIGN",-3,2011-01-21 11:35:00,4.95,12626,"Germany"
"985","C541735","21080","SET/20 RED RETROSPOT PAPER NAPKINS",-5,2011-01-21 11:35:00,0.85,12626,"Germany"
"986","C541735","22908","PACK OF 20 NAPKINS RED APPLES",-2,2011-01-21 11:35:00,0.85,12626,"Germany"
"987","C541735","37495","FAIRY CAKE BIRTHDAY CANDLE SET",-2,2011-01-21 11:35:00,3.75,12626,"Germany"
"988","C541735","22960","JAM MAKING SET WITH JARS",-1,2011-01-21 11:35:00,4.25,12626,"Germany"
"989","541877","22897","OVEN MITT APPLES DESIGN",10,2011-01-24 10:12:00,1.45,12559,"Germany"
"990","541877","22721","SET OF 3 CAKE TINS SKETCHBOOK",9,2011-01-24 10:12:00,4.95,12559,"Germany"
"991","541877","22896","PEG BAG APPLES DESIGN",6,2011-01-24 10:12:00,2.55,12559,"Germany"
"992","541877","22723","SET OF 6 HERB TINS SKETCHBOOK",4,2011-01-24 10:12:00,3.95,12559,"Germany"
"993","541877","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",36,2011-01-24 10:12:00,2.95,12559,"Germany"
"994","541877","22900","SET 2 TEA TOWELS I LOVE LONDON",6,2011-01-24 10:12:00,2.95,12559,"Germany"
"995","541877","22423","REGENCY CAKESTAND 3 TIER",2,2011-01-24 10:12:00,12.75,12559,"Germany"
"996","541877","84692","BOX OF 24 COCKTAIL PARASOLS",25,2011-01-24 10:12:00,0.42,12559,"Germany"
"997","541877","22636","CHILDS BREAKFAST SET CIRCUS PARADE",2,2011-01-24 10:12:00,8.5,12559,"Germany"
"998","541877","22302","COFFEE MUG PEARS  DESIGN",18,2011-01-24 10:12:00,2.55,12559,"Germany"
"999","541877","22303","COFFEE MUG APPLES DESIGN",12,2011-01-24 10:12:00,2.55,12559,"Germany"
"1000","541877","22973","CHILDREN'S CIRCUS PARADE MUG",12,2011-01-24 10:12:00,1.65,12559,"Germany"
"1001","541877","22908","PACK OF 20 NAPKINS RED APPLES",12,2011-01-24 10:12:00,0.85,12559,"Germany"
"1002","541877","21981","PACK OF 12 WOODLAND TISSUES",24,2011-01-24 10:12:00,0.29,12559,"Germany"
"1003","541877","21680","WOODLAND  STICKERS",12,2011-01-24 10:12:00,0.85,12559,"Germany"
"1004","541877","22704","WRAP RED APPLES",25,2011-01-24 10:12:00,0.42,12559,"Germany"
"1005","541877","22494","EMERGENCY FIRST AID TIN",12,2011-01-24 10:12:00,1.25,12559,"Germany"
"1006","541877","22834","HAND WARMER BABUSHKA DESIGN",12,2011-01-24 10:12:00,2.1,12559,"Germany"
"1007","541877","21656","RIDGED GLASS POSY VASE",6,2011-01-24 10:12:00,1.45,12559,"Germany"
"1008","541877","POST","POSTAGE",2,2011-01-24 10:12:00,18,12559,"Germany"
"1009","541962","22957","SET 3 PAPER VINTAGE CHICK PAPER EGG",6,2011-01-24 12:58:00,2.95,12693,"Germany"
"1010","541962","22967","SET 3 SONG BIRD PAPER EGGS ASSORTED",6,2011-01-24 12:58:00,2.95,12693,"Germany"
"1011","541962","22937","BAKING MOULD CHOCOLATE CUPCAKES",6,2011-01-24 12:58:00,2.55,12693,"Germany"
"1012","541962","22627","MINT KITCHEN SCALES",2,2011-01-24 12:58:00,8.5,12693,"Germany"
"1013","541962","85014B","RED RETROSPOT UMBRELLA",3,2011-01-24 12:58:00,5.95,12693,"Germany"
"1014","541962","22445","PENCIL CASE LIFE IS BEAUTIFUL",6,2011-01-24 12:58:00,2.95,12693,"Germany"
"1015","541962","22202","MILK PAN PINK POLKADOT",4,2011-01-24 12:58:00,3.75,12693,"Germany"
"1016","541962","21880","RED RETROSPOT TAPE",12,2011-01-24 12:58:00,0.65,12693,"Germany"
"1017","541962","POST","POSTAGE",2,2011-01-24 12:58:00,18,12693,"Germany"
"1018","541965","22180","RETROSPOT LAMP",4,2011-01-24 13:27:00,9.95,12625,"Germany"
"1019","541965","20828","GLITTER BUTTERFLY CLIPS",18,2011-01-24 13:27:00,2.55,12625,"Germany"
"1020","541965","21787","RAIN PONCHO RETROSPOT",24,2011-01-24 13:27:00,0.85,12625,"Germany"
"1021","541965","22704","WRAP RED APPLES",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1022","541965","22709","WRAP WEDDING DAY",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1023","541965","22046","TEA PARTY  WRAPPING PAPER",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1024","541965","22711","WRAP CIRCUS PARADE",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1025","541965","22710","WRAP I LOVE LONDON",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1026","541965","22706","WRAP COWBOYS",25,2011-01-24 13:27:00,0.42,12625,"Germany"
"1027","541965","22024","RAINY LADIES BIRTHDAY CARD",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1028","541965","22037","ROBOT BIRTHDAY CARD",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1029","541965","22025","RING OF ROSES BIRTHDAY CARD",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1030","541965","21507","ELEPHANT, BIRTHDAY CARD,",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1031","541965","21508","VINTAGE KID DOLLY CARD",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1032","541965","21509","COWBOYS AND INDIANS BIRTHDAY CARD",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1033","541965","22814","CARD PARTY GAMES",12,2011-01-24 13:27:00,0.42,12625,"Germany"
"1034","541965","22813","PACK 3 BOXES BIRD PANNETONE",36,2011-01-24 13:27:00,1.95,12625,"Germany"
"1035","541965","22742","MAKE YOUR OWN PLAYTIME CARD KIT",18,2011-01-24 13:27:00,2.95,12625,"Germany"
"1036","541965","22744","MAKE YOUR OWN MONSOON CARD KIT",18,2011-01-24 13:27:00,2.95,12625,"Germany"
"1037","541965","22903","CALENDAR FAMILY FAVOURITES",6,2011-01-24 13:27:00,2.95,12625,"Germany"
"1038","541965","21249","WOODLAND  HEIGHT CHART STICKERS",12,2011-01-24 13:27:00,2.95,12625,"Germany"
"1039","541965","21251","DINOSAUR HEIGHT CHART STICKER SET",12,2011-01-24 13:27:00,2.95,12625,"Germany"
"1040","541965","22534","MAGIC DRAWING SLATE SPACEBOY",24,2011-01-24 13:27:00,0.42,12625,"Germany"
"1041","541965","22535","MAGIC DRAWING SLATE BUNNIES",24,2011-01-24 13:27:00,0.42,12625,"Germany"
"1042","541965","22537","MAGIC DRAWING SLATE DINOSAUR",24,2011-01-24 13:27:00,0.42,12625,"Germany"
"1043","541965","22551","PLASTERS IN TIN SPACEBOY",12,2011-01-24 13:27:00,1.65,12625,"Germany"
